epoch,acc,loss,macro_f1,val_acc,val_loss,val_macro_f1
0,0.3350016176700592,1.459992527961731,0.3229686915874481,0.1809035688638687,1.5612294673919678,0.16416645050048828
1,0.38330078125,1.3758407831192017,0.3657120168209076,0.17653758823871613,1.5271979570388794,0.1912197768688202
2,0.3861083984375,1.362780213356018,0.37709057331085205,0.5337889194488525,1.3248672485351562,0.3012191653251648
3,0.3790690004825592,1.364883303642273,0.3725944459438324,0.24069856107234955,1.496526837348938,0.22175514698028564
4,0.3936767578125,1.3468055725097656,0.38286131620407104,0.4910781979560852,1.3363758325576782,0.30114999413490295
