epoch,accuracy,loss,val_accuracy,val_loss,val_macro_f1,val_qwk,learning_rate
0,0.5093180537223816,1.226588487625122,0.7042520642280579,0.9841305017471313,0.3142659220813923,0.3954723136323204,0.0010000000474974513
1,0.5325114130973816,1.158645510673523,0.7274107933044434,0.9179622530937195,0.3284222610565034,0.39378208918380775,0.0010000000474974513
2,0.5329182744026184,1.1513444185256958,0.7363325953483582,0.8868460059165955,0.345808469322726,0.4091214190329815,0.0010000000474974513
3,0.5517171025276184,1.1065839529037476,0.7462034821510315,0.793832540512085,0.3522777033667418,0.39242265344611893,9.999999747378752e-05
4,0.5796305537223816,1.0393340587615967,0.739939272403717,0.8520806431770325,0.3995869227517191,0.49748561396412294,9.999999747378752e-05
5,0.584716796875,1.015690803527832,0.7422171831130981,0.8126601576805115,0.4074607623057752,0.5090793432027501,9.999999747378752e-05
6,0.6019287109375,0.9661411643028259,0.7321563959121704,0.8243813514709473,0.4143944477556524,0.5255300958931863,4.999999873689376e-05
7,0.6105143427848816,0.941066324710846,0.7448747158050537,0.7899655699729919,0.3948185537028177,0.524417631689369,4.999999873689376e-05
