epoch,accuracy,loss,val_accuracy,val_loss,val_macro_f1,val_qwk,learning_rate
0,0.4783935546875,1.3329609632492065,0.7302581667900085,0.957970380783081,0.25645386272503073,0.28248910385882864,0.0010000000474974513
1,0.5072021484375,1.24588143825531,0.7308276295661926,0.9734300971031189,0.27273569404809744,0.3047613475199237,0.0010000000474974513
2,0.530029296875,1.1809804439544678,0.7154517769813538,0.9568060040473938,0.33845051490127875,0.45998061224051134,9.999999747378752e-05
3,0.5624592900276184,1.0983637571334839,0.7378512024879456,0.8563287258148193,0.3868083733313622,0.49808582638652543,9.999999747378752e-05
4,0.5674235224723816,1.076313853263855,0.7443052530288696,0.8820391297340393,0.4067415730285286,0.5154173943382881,9.999999747378752e-05
5,0.5756428837776184,1.050857663154602,0.7606302499771118,0.8001144528388977,0.4143586801776447,0.4708215070003211,9.999999747378752e-05
