epoch,accuracy,learning_rate,loss,val_accuracy,val_loss,val_macro_f1,val_qwk
0,0.4924723207950592,0.0010000000474974513,1.2884438037872314,0.736522376537323,0.9731196761131287,0.3021627104084078,0.29358004665884363
1,0.5142415165901184,0.0010000000474974513,1.2166553735733032,0.7294988632202148,0.9075089693069458,0.2763517059476942,0.3309507686008273
2,0.512451171875,0.0010000000474974513,1.2083913087844849,0.7376613616943359,0.8834491968154907,0.2994150473760791,0.3076174496644295
0,0.53466796875,9.999999747378752e-05,1.1608115434646606,0.7486712336540222,0.7897478342056274,0.35466532907632564,0.40961719511424854
1,0.5651041865348816,9.999999747378752e-05,1.0797454118728638,0.75,0.773935079574585,0.371933125478257,0.47170303545430836
2,0.5776774287223816,9.999999747378752e-05,1.054726004600525,0.7543659806251526,0.7915118932723999,0.387192636367229,0.4460959537302608
3,0.5802409052848816,9.999999747378752e-05,1.036347508430481,0.7545558214187622,0.8184490203857422,0.389750014276612,0.4695354202898342
4,0.5984293818473816,4.999999873689376e-05,0.9871037006378174,0.7570235133171082,0.7529934048652649,0.4075209124384239,0.5298795319508425
