epoch,accuracy,learning_rate,loss,val_accuracy,val_loss,val_macro_f1,val_qwk
0,0.1864730715751648,0.0010000000474974513,1.6770869493484497,0.030561883002519608,1.6717079877853394,0.028589229243296328,0.003564603984917314
1,0.17695623636245728,0.0010000000474974513,1.6211917400360107,0.10440395027399063,1.6495399475097656,0.06127152443003302,0.0020747351961643012
2,0.16333170235157013,0.0010000000474974513,1.6090131998062134,0.07972665131092072,1.478034257888794,0.06564741228920332,0.04768106262841487
3,0.2023751437664032,0.0010000000474974513,1.5890324115753174,0.12224753201007843,1.620848536491394,0.10373430178592655,0.04498840419171102
4,0.15039856731891632,0.0010000000474974513,1.5671182870864868,0.021829916164278984,2.0412821769714355,0.017830508658832227,0.0056904897552005895
5,0.1552789956331253,0.0005000000237487257,1.511732578277588,0.10402429848909378,1.3487732410430908,0.09441040650120588,0.12001265082737478
6,0.2627704441547394,0.0005000000237487257,1.473626732826233,0.07384206354618073,1.6339994668960571,0.08978074703196445,0.08921076308070575
7,0.35732877254486084,0.0005000000237487257,1.4434475898742676,0.1888762265443802,1.3253388404846191,0.17028110122194712,0.22164825365581708
