epoch,accuracy,loss,val_accuracy,val_loss,val_macro_f1,val_qwk,learning_rate
0,0.4904378354549408,1.2903319597244263,0.7372816801071167,0.9343924522399902,0.27839845988113493,0.2678692038269408,0.0010000000474974513
1,0.5169677734375,1.2178382873535156,0.7294988632202148,0.9209476709365845,0.3121794176632973,0.36009235879159585,0.0010000000474974513
2,0.5280354619026184,1.1809316873550415,0.7357630729675293,0.865951418876648,0.35891352116036007,0.47068957458804017,0.0003000000142492354
3,0.5670979619026184,1.0822856426239014,0.7564540505409241,0.8276785016059875,0.40016127429552667,0.46855154128030263,0.0003000000142492354
4,0.5705973505973816,1.0602611303329468,0.7420273423194885,0.8541862368583679,0.41978000758854117,0.512987666646442,0.0003000000142492354
5,0.5784505009651184,1.0373209714889526,0.76176917552948,0.7913259267807007,0.41177341124965616,0.4848167825042756,0.0003000000142492354
