epoch,accuracy,learning_rate,loss,val_accuracy,val_loss,val_macro_f1,val_qwk
0,0.4912516176700592,0.0010000000474974513,1.2915579080581665,0.7325360774993896,0.9246585965156555,0.28369112620373577,0.29572693555424856
1,0.5167236328125,0.0010000000474974513,1.2153576612472534,0.7315869331359863,0.9162973165512085,0.2921040205466301,0.33300493630477557
2,0.5124918818473816,0.0010000000474974513,1.2112830877304077,0.7386105060577393,0.9049347639083862,0.3089160154731219,0.3200442737781012
0,0.5360514521598816,9.999999747378752e-05,1.1648606061935425,0.7452543377876282,0.799791693687439,0.3617059149380336,0.44111746193611134
1,0.5649006962776184,9.999999747378752e-05,1.0874766111373901,0.7515186071395874,0.8269403576850891,0.38432796157799676,0.48799367162107954
2,0.5714111328125,9.999999747378752e-05,1.0586918592453003,0.7537965178489685,0.8067805171012878,0.4182155922398497,0.5191364078412293
3,0.584228515625,4.999999873689376e-05,1.0219262838363647,0.7384206652641296,0.8371907472610474,0.4193156477843349,0.5362820708874743
4,0.5951334834098816,4.999999873689376e-05,0.988619327545166,0.7406985759735107,0.8200259804725647,0.4238809330582051,0.5268373664224937
