epoch,acc,loss,macro_f1,val_acc,val_loss,val_macro_f1
0,0.732177734375,1.005738377571106,0.21543140709400177,0.7346241474151611,0.995164155960083,0.2444426715373993
1,0.7376708984375,0.9802284240722656,0.25775033235549927,0.7359529137611389,0.957779049873352,0.21977734565734863
2,0.7380778193473816,0.9739595055580139,0.26507455110549927,0.7359529137611389,0.9607860445976257,0.23490972816944122
3,0.7407633662223816,0.9734196662902832,0.2743663787841797,0.7357630729675293,0.9615572094917297,0.22537383437156677
4,0.739501953125,0.9678418636322021,0.27134084701538086,0.7378512024879456,0.9600564241409302,0.23403283953666687
