epoch,acc,loss,macro_f1,val_acc,val_loss,val_macro_f1
0,0.317138671875,1.4839998483657837,0.21698221564292908,0.24221715331077576,1.5795127153396606,0.19121277332305908
1,0.3430582582950592,1.4126933813095093,0.24284644424915314,0.29669705033302307,1.4068044424057007,0.23740653693675995
2,0.3555501401424408,1.4000167846679688,0.25109994411468506,0.45425209403038025,1.3862152099609375,0.24693338572978973
3,0.34814453125,1.4028633832931519,0.2474139928817749,0.48785117268562317,1.3528850078582764,0.2737622857093811
4,0.3650309145450592,1.3852812051773071,0.25757116079330444,0.159263476729393,1.5403159856796265,0.1687806397676468
